"","Espece","Age","Aile","Masse","Annee"
"5492","TAPI","HY",71,13.5,8
"5493","TAPI","HY",70,12.7,8
"5494","TAPI","HY",71,11.4,8
"5495","TAPI","HY",70,12.8,8
"5496","TAPI","HY",68,11.9,8
"5497","TAPI","HY",69,12.9,8
"5498","TAPI","HY",72,13.4,8
"5499","TAPI","HY",69,12.8,8
"5500","TAPI","AHY",75,NA,8
"5501","TAPI","HY",72,11.9,8
"5502","TAPI","HY",72,13.4,8
"5503","TAPI","HY",72,12.5,8
"5504","TAPI","HY",74,12.5,8
"5505","TAPI","AHY",68,13.4,8
"5506","TAPI","HY",68,13,8
"5507","TAPI","HY",69,13,8
"5508","TAPI","HY",73,13,8
"5509","TAPI","HY",73,11.7,8
"5510","TAPI","HY",71,13.2,8
"5511","TAPI","HY",70,12.2,8
"5512","TAPI","HY",73,14.5,8
"5513","TAPI","HY",69,13.5,8
"5514","TAPI","HY",71,13,8
"5515","TAPI","HY",76,13.7,8
"5516","TAPI","HY",72,12.3,8
"5517","TAPI","HY",72,13.1,8
"5518","TAPI","HY",71,12.1,8
"5519","TAPI","HY",71,11.6,8
"5520","TAPI","HY",71,11.6,8
"5521","TAPI","HY",72,12.4,8
"5522","TAPI","HY",69,12.4,8
"5523","TAPI","HY",70,13.1,8
"5524","TAPI","AHY",71,13.1,8
"5525","TAPI","HY",72,13.6,8
"5526","TAPI","AHY",74,13.1,8
"5527","TAPI","HY",72,13.1,8
"5528","TAPI","HY",73,12.2,8
"5529","TAPI","HY",71,12.8,8
"5530","TAPI","HY",71,13.3,8
"5531","TAPI","HY",71,12.5,8
"5532","TAPI","HY",73,12.8,8
"5533","TAPI","HY",70,11.8,8
"5534","TAPI","HY",72,13.2,8
"5535","TAPI","HY",71,13.2,8
"5536","TAPI","HY",71,12.9,8
"5537","TAPI","AHY",70,12.5,8
"5538","SIFL","HY",71,11.8,8
"5539","TAPI","HY",71,13.2,8
"5540","TAPI","HY",71,12.4,8
"5541","SIFL","AHY",75,14.7,8
"5542","TAPI","HY",68,12.5,8
"5543","TAPI","HY",71,13.3,8
"5544","TAPI","HY",69,12.6,8
"5545","TAPI","HY",72,13.7,8
"5546","TAPI","HY",68,12.5,8
"5547","TAPI","HY",74,14.7,8
"5548","TAPI","HY",72,12.3,8
"5549","SIFL","AHY",78,15.2,8
"5550","TAPI","HY",68,13.6,8
"5551","TAPI","HY",69,12.5,8
"5552","TAPI","HY",70,12.2,8
"5553","TAPI","HY",70,13,8
"5554","TAPI","AHY",73,13.7,8
"5555","TAPI","HY",70,12,8
"5556","TAPI","HY",69,12.8,8
"5557","TAPI","HY",77,13.1,8
"5558","TAPI","HY",72,12.2,8
"5559","TAPI","HY",72,12.6,8
"5560","TAPI","HY",72,12.8,8
"5561","TAPI","HY",69,12,8
"5562","TAPI","HY",73,13.6,8
"5563","TAPI","HY",71,13.9,8
"5564","TAPI","HY",73,13.5,8
"5565","TAPI","HY",72,12.9,8
"5566","TAPI","HY",70,13.1,8
"5567","TAPI","HY",73,14.4,8
"5568","TAPI","HY",69,12,8
"5569","TAPI","HY",69,13.3,8
"5570","TAPI","HY",73,13.5,8
"5571","TAPI","HY",72,12.9,8
"5572","TAPI","HY",73,13,8
"5573","TAPI","HY",73,13.9,8
"5574","TAPI","HY",70,13.2,8
"5575","TAPI","HY",72,13.8,8
"5576","TAPI","HY",71,14.8,8
"5577","TAPI","HY",72,12.8,8
"5578","TAPI","HY",70,13,8
"5579","TAPI","HY",73,12.9,8
"5580","TAPI","AHY",72,11.6,8
"5581","TAPI","HY",69,12.8,8
"5582","TAPI","AHY",70,12.6,8
"5583","TAPI","HY",72,12.1,8
"5584","TAPI","HY",71,13.3,8
"5585","TAPI","AHY",72,12.8,8
"5586","TAPI","HY",75,12.4,8
"5587","TAPI","HY",71,14.2,8
"5588","TAPI","HY",71,12.4,8
"5589","TAPI","HY",72,13.9,8
"5590","TAPI","AHY",69,12.3,8
"5591","TAPI","HY",72,13.2,8
"5592","TAPI","HY",70,12.2,8
"5593","TAPI","HY",70,12.9,8
"5594","TAPI","HY",70,12.3,8
"5595","TAPI","HY",69,12.8,8
"5596","TAPI","HY",73,13.4,8
"5597","SIFL","AHY",75,15.6,8
"5598","TAPI","HY",69,13.1,8
"5599","TAPI","HY",72,12.7,8
"5600","TAPI","HY",73,12.8,8
"5601","TAPI","HY",73,14.2,8
"5602","TAPI","HY",72,13.5,8
"5603","SIFL","AHY",71,11.7,8
"5604","TAPI","HY",72,12.1,8
"5605","TAPI","AHY",72,12.9,8
"5606","TAPI","HY",72,13.6,8
"5607","TAPI","HY",68,11.3,8
"5608","TAPI","HY",69,12.2,8
"5609","TAPI","HY",70,12.5,8
"5610","SIFL","AHY",70,12,8
"5611","TAPI","HY",70,12.2,8
"5612","TAPI","HY",71,13.7,8
"5613","TAPI","HY",70,13.5,8
"5614","TAPI","HY",70,12.4,8
"5615","TAPI","HY",72,14.5,8
"5616","TAPI","HY",71,13.6,8
"5617","TAPI","HY",72,14,8
"5618","TAPI","HY",71,12.6,8
"5619","TAPI","HY",72,13.3,8
"5620","TAPI","HY",72,13.2,8
"5621","TAPI","HY",74,14.6,8
"5622","SIFL","AHY",77,15.2,8
"5623","TAPI","HY",72,15.4,8
"5624","SIFL","AHY",71,12.6,8
"5625","TAPI","HY",69,13.3,8
"5626","SIFL","AHY",73,13.7,8
"5627","SIFL","HY",72,13.5,8
"5628","SIFL","HY",76,13.7,8
"5629","SIFL","AHY",75,12.6,8
"5630","SIFL","HY",74,12.3,8
"5631","SIFL","AHY",76,14.6,8
"5632","SIFL","AHY",71,12.2,8
"5633","TAPI","HY",72,13.6,8
"5634","TAPI","HY",71,13,8
"5635","TAPI","HY",70,12.3,8
"5636","TAPI","HY",72,13.7,8
"5637","TAPI","HY",73,13.5,8
"5638","TAPI","HY",72,13.1,8
"5639","TAPI","HY",73,13,8
"5640","TAPI","HY",71,12.5,8
"5641","TAPI","AHY",71,12.7,8
"5642","TAPI","HY",71,12.4,8
"5643","SIFL","HY",78,16.2,8
"5644","SIFL","AHY",76,13.1,8
"5645","TAPI","HY",75,12.7,8
"5646","TAPI","HY",71,13.1,8
"5647","TAPI","HY",72,13.6,8
"5648","TAPI","HY",73,12.8,8
"5649","TAPI","HY",73,13,8
"5650","TAPI","HY",70,13.7,8
"5651","TAPI","AHY",75,14.1,8
"5652","TAPI","HY",71,12.6,8
"5653","TAPI","HY",70,13.2,8
"5654","TAPI","HY",72,14,8
"5655","TAPI","HY",72,12.6,8
"5656","TAPI","AHY",74,13.2,8
"5657","TAPI","HY",70,13.7,8
"5658","TAPI","HY",72,13.6,8
"5659","TAPI","HY",75,13,8
"5660","TAPI","HY",72,13.6,8
"5661","TAPI","HY",72,14.2,8
"5662","TAPI","HY",72,11.9,8
"5663","TAPI","HY",69,12.5,8
"5664","TAPI","HY",74,14.6,8
"5665","TAPI","HY",72,12.5,8
"5666","TAPI","HY",69,14.8,8
"5667","TAPI","HY",71,13,8
"5668","TAPI","HY",74,12.8,8
"5669","TAPI","HY",70,12.9,8
"5670","TAPI","HY",70,12.5,8
"5671","TAPI","HY",69,13,8
"5672","TAPI","HY",72,12.7,8
"5673","TAPI","HY",73,12.6,8
"5674","TAPI","HY",69,12.1,8
"5675","TAPI","HY",72,12.8,8
"5676","TAPI","HY",72,13.5,8
"5677","TAPI","AHY",72,12.9,8
"5678","TAPI","HY",70,13,8
"5679","TAPI","HY",72,13.9,8
"5680","TAPI","HY",69,12.4,8
"5681","TAPI","HY",70,12.8,8
"5682","TAPI","HY",73,13.5,8
"5683","TAPI","HY",72,12.7,8
"5684","TAPI","HY",72,12.9,8
"5685","TAPI","HY",69,13.8,8
"5686","TAPI","HY",74,14.4,8
"5687","TAPI","HY",71,12.7,8
"5688","TAPI","HY",72,12.1,8
"5689","TAPI","HY",74,13.9,8
"5690","TAPI","HY",73,14.2,8
"5691","TAPI","HY",68,12.6,8
"5692","TAPI","HY",72,12.4,8
"5693","SIFL","HY",69,11.1,8
"5694","TAPI","HY",69,12.3,8
"5695","TAPI","HY",74,11.8,8
"5696","TAPI","HY",74,12.8,8
"5697","TAPI","HY",73,14,8
"5698","TAPI","HY",70,12.8,8
"5699","TAPI","HY",71,13,8
"5700","TAPI","HY",72,12.8,8
"5701","TAPI","HY",69,12.2,8
"5702","TAPI","HY",72,12.8,8
"5703","TAPI","HY",70,11.8,8
"5704","TAPI","HY",71,12.8,8
"5705","TAPI","HY",69,12.4,8
"5706","TAPI","HY",67,12.1,8
"5707","TAPI","HY",68,13.2,8
"5708","TAPI","HY",72,12.3,8
"5709","TAPI","HY",70,12.2,8
"5710","TAPI","HY",70,11.8,8
"5711","TAPI","HY",72,13.4,8
"5712","TAPI","HY",69,12.9,8
"5713","TAPI","HY",70,12.3,8
"5714","TAPI","HY",72,12.4,8
"5715","TAPI","HY",73,13.9,8
"5716","TAPI","HY",69,13.2,8
"5717","TAPI","AHY",74,13.4,8
"5718","TAPI","HY",73,12.8,8
"5719","TAPI","HY",72,12.8,8
"5720","TAPI","HY",71,13.7,8
"5721","TAPI","HY",71,12.6,8
"5722","TAPI","HY",72,13.6,8
"5723","TAPI","HY",69,12.4,8
"5724","TAPI","HY",69,13,8
"5725","TAPI","HY",71,13.2,8
"5726","TAPI","HY",67,12.2,8
"5727","TAPI","HY",71,13.5,8
"5728","TAPI","HY",70,11.9,8
"5729","TAPI","HY",72,12.1,8
"5730","TAPI","HY",63,11.3,8
"5731","TAPI","HY",71,13.6,8
"5732","TAPI","HY",73,13.6,8
"5733","TAPI","HY",69,11.9,8
"5734","TAPI","HY",71,11.9,8
"5735","TAPI","HY",71,13.1,8
"5736","SIFL","AHY",73,13.4,8
"5737","SIFL","HY",79,15.6,8
"5738","TAPI","HY",69,12.3,8
"5739","TAPI","HY",71,14.4,8
"5740","TAPI","HY",68,13,8
"5741","TAPI","HY",73,13.2,8
"5742","TAPI","HY",67,12.4,8
"5743","TAPI","HY",74,13.2,8
"5744","TAPI","HY",73,12.8,8
"5745","TAPI","HY",73,14,8
"5746","TAPI","HY",72,13.9,8
"5747","TAPI","HY",69,12.8,8
"5748","TAPI","HY",72,14.1,8
"5749","TAPI","HY",72,12.9,8
"5750","TAPI","HY",72,13.8,8
"5751","TAPI","HY",72,12.5,8
"5752","TAPI","HY",73,13.5,8
"5753","TAPI","HY",70,12,8
"5754","TAPI","HY",72,12.7,8
"5755","TAPI","HY",72,13.6,8
"5756","TAPI","HY",70,14.2,8
"5757","TAPI","HY",72,10.9,8
"5758","TAPI","HY",71,13.4,8
"5759","TAPI","HY",74,14.1,8
"5760","TAPI","HY",73,12.3,8
"5761","TAPI","HY",69,12.9,8
"5762","TAPI","HY",72,13.7,8
"5763","TAPI","HY",73,12.8,8
"5764","SIFL","AHY",73,13.1,8
"5765","TAPI","HY",69,13.2,8
"5766","SIFL","AHY",73,12.9,8
"5767","SIFL","HY",69,12.5,8
"5768","SIFL","AHY",79,17.4,8
"5769","SIFL","HY",77,16.3,8
"5770","SIFL","AHY",75,14.8,8
"5771","SIFL","HY",77,15.4,8
"5772","SIFL","HY",72,12,8
"5773","SIFL","HY",75,13,8
"5774","SIFL","AHY",74,13,8
"5775","SIFL","HY",75,13.6,8
"5776","TAPI","AHY",69,13.9,8
"5777","TAPI","HY",72,12.6,8
"5778","TAPI","HY",69,12.8,8
"5779","TAPI","HY",72,NA,8
"5780","TAPI","HY",70,13.6,8
"5781","TAPI","HY",69,12.9,8
"5782","TAPI","HY",73,14,8
"5783","TAPI","HY",73,14.7,8
"5784","TAPI","HY",72,14,8
"5785","TAPI","HY",74,13.8,8
"5786","TAPI","HY",72,14.4,8
"5787","TAPI","HY",76,13.2,8
"5788","TAPI","HY",74,14.4,8
"5789","TAPI","HY",69,13.4,8
"5790","TAPI","HY",72,12.7,8
"5791","TAPI","HY",68,13.3,8
"5792","TAPI","HY",68,12.2,8
"5793","TAPI","HY",72,14.5,8
"5794","TAPI","HY",72,13.5,8
"5795","TAPI","HY",72,13.6,8
"5796","TAPI","HY",69,13.7,8
"5797","TAPI","HY",66,13,8
"5798","TAPI","AHY",73,13.7,8
"5799","TAPI","HY",69,12.1,8
"5800","DUSA","HY",117,63.4,8
"5801","DUSA","HY",113,NA,8
"5802","DUSA","HY",111,57.4,8
"5803","DUSA","HY",107,52.4,8
"5804","DUSA","AHY",119,57.2,8
"5805","DUSA","HY",104,47.7,8
"5806","DUSA","HY",108,55.8,8
"5807","DUSA","AHY",116,57.8,8
"5808","SIFL","HY",75,12.6,8
"5809","SIFL","HY",73,14.5,8
"5810","SIFL","HY",71,12.8,8
"5811","SIFL","HY",73,13.4,8
"5812","SIFL","AHY",73,13.8,8
"5813","SIFL","AHY",72,13.4,8
"5814","TAPI","AHY",72,13,8
"5815","TAPI","HY",75,13.3,8
"5816","TAPI","HY",71,13.3,8
"5817","TAPI","HY",70,13.6,8
"5818","TAPI","HY",72,13.2,8
"5819","TAPI","HY",72,13.3,8
"5820","TAPI","HY",72,13.7,8
"5821","SIFL","AHY",74,14.2,8
"5822","SIFL","HY",76,13.4,8
"5823","SIFL","HY",68,13.6,8
"5824","SIFL","HY",74,12.1,8
"5825","SIFL","HY",73,12.6,8
"5826","SIFL","AHY",72,12.7,8
"5827","SIFL","HY",73,12.5,8
"5828","SIFL","HY",73,13.5,8
"5829","SIFL","HY",72,12.3,8
"5830","SIFL","HY",75,14,8
"5831","SIFL","HY",70,12,8
"5832","SIFL","AHY",71,12.5,8
"5833","SIFL","HY",76,11.7,8
"5834","SIFL","HY",75,16.2,8
"5835","SIFL","AHY",74,15.4,8
"5836","SIFL","AHY",74,13.4,8
"5837","TAPI","HY",74,13.7,8
"5838","SIFL","AHY",75,13.5,8
"5839","TAPI","HY",72,12.9,8
"5840","TAPI","AHY",72,13.2,8
"5841","SIFL","HY",71,11.2,8
"5842","TAPI","HY",69,12,8
"5843","TAPI","HY",74,12.5,8
"5844","TAPI","HY",69,12.7,8
"5845","TAPI","HY",69,12.4,8
"5846","SIFL","HY",72,11.3,8
"5847","SIFL","HY",73,12.2,8
"5848","SIFL","HY",73,13.8,8
"5849","SIFL","AHY",72,13.1,8
"5850","SIFL","HY",75,12.3,8
"5851","SIFL","HY",72,12.2,8
"5852","SIFL","HY",72,13.3,8
"5853","SIFL","HY",70,11.7,8
"5854","SIFL","HY",73,12.2,8
"5855","SIFL","HY",71,12.4,8
"5856","SIFL","HY",75,13.3,8
"5857","SIFL","AHY",74,12.5,8
"5858","SIFL","HY",72,13.3,8
"5859","SIFL","AHY",75,13.4,8
"5860","TAPI","HY",72,12.7,8
"5861","TAPI","HY",72,13,8
"5862","TAPI","HY",73,14.3,8
"5863","TAPI","HY",70,12.6,8
"5864","TAPI","HY",69,12.5,8
"5865","SIFL","HY",71,12.8,8
"5866","SIFL","HY",70,12.1,8
"5867","TAPI","HY",70,12.9,8
"5868","TAPI","HY",72,12.8,8
"5869","SIFL","HY",72,11.6,8
"5870","TAPI","HY",70,12.2,8
"5871","TAPI","HY",72,13.9,8
"5872","TAPI","AHY",73,14.5,8
"5873","SIFL","HY",70,12.8,8
"5874","TAPI","HY",71,13.2,8
"5875","SIFL","HY",72,11.8,8
"5876","TAPI","HY",72,12.4,8
"5877","SIFL","HY",73,11.9,8
"5878","SIFL","HY",74,13.2,8
"5879","TAPI","HY",72,12.7,8
"5880","SIFL","HY",69,12.2,8
"5881","TAPI","HY",69,11.6,8
"5882","TAPI","AHY",72,13,8
"5883","SIFL","HY",72,13.6,8
"5884","SIFL","HY",73,13.7,8
"5885","TAPI","HY",72,13.1,8
"5886","SIFL","HY",72,12.8,8
"5887","SIFL","HY",70,12.5,8
"5888","SIFL","AHY",74,12.6,8
"5889","TAPI","HY",72,NA,8
"5890","TAPI","HY",72,13,8
"5891","TAPI","AHY",74,12.4,8
"5892","TAPI","HY",69,13.7,8
"5893","SIFL","HY",74,13.4,8
"5894","SIFL","HY",73,12.6,8
"5895","SIFL","AHY",70,12.1,8
"5896","SIFL","HY",72,11.2,8
"5897","SIFL","AHY",74,12.5,8
"5898","SIFL","AHY",72,13.1,8
"5899","SIFL","AHY",73,13,8
"5900","SIFL","HY",73,12.8,8
"5901","DUSA","HY",113,55.3,8
"5902","DUSA","HY",108,52.1,8
"5903","DUSA","AHY",117,60.4,8
"5904","DUSA","HY",107,51.9,8
"5905","DUSA","HY",107,48,8
"5906","DUSA","HY",112,61.9,8
"5907","DUSA","HY",112,53.3,8
"5908","DUSA","HY",114,57.8,8
"5909","DUSA","AHY",117,60.3,8
"5910","DUSA","AHY",115,63.9,8
"5911","DUSA","HY",112,54.9,8
"5912","DUSA","AHY",113,59.9,8
"5913","SIFL","HY",73,14,8
"5914","SIFL","HY",71,12.8,8
"5915","SIFL","AHY",71,13.4,8
"5916","SIFL","HY",71,12.6,8
"5917","SIFL","HY",73,11.5,8
"5918","SIFL","AHY",72,13.6,8
"5919","SIFL","HY",69,11.5,8
"5920","SIFL","HY",72,12.1,8
"5921","SIFL","AHY",76,13.6,8
"5922","SIFL","HY",71,13,8
"5923","SIFL","HY",73,12.5,8
"5924","SIFL","HY",72,12.1,8
"5925","SIFL","HY",69,12.2,8
"5926","TAPI","HY",72,12.8,8
"5927","TAPI","HY",72,NA,8
"5928","TAPI","HY",71,12.2,8
"5929","TAPI","HY",70,13.7,8
"5930","TAPI","HY",72,13.8,8
"5931","TAPI","HY",72,13.5,8
"5932","TAPI","HY",74,14.1,8
"5933","TAPI","HY",71,13.8,8
"5934","TAPI","HY",72,13.7,8
"5935","TAPI","HY",70,13.2,8
"5936","TAPI","HY",73,14.6,8
"5937","TAPI","AHY",73,14.7,8
"5938","TAPI","AHY",74,13.6,8
"5939","TAPI","HY",68,NA,8
"5940","TAPI","HY",71,13.6,8
"5941","TAPI","HY",72,14.6,8
"5942","TAPI","HY",69,13.9,8
"5943","TAPI","HY",70,14,8
"5944","TAPI","HY",69,13.4,8
"5945","TAPI","HY",72,12.4,8
"5946","TAPI","HY",74,13.4,8
"5947","TAPI","HY",74,13.6,8
"5948","TAPI","HY",72,13.9,8
"5949","TAPI","AHY",69,13.3,8
"5950","TAPI","HY",71,13.2,8
"5951","TAPI","HY",75,15,8
"5952","TAPI","HY",72,13,8
"5953","TAPI","HY",71,13.4,8
"5954","TAPI","HY",69,13.4,8
"5955","TAPI","HY",70,12.8,8
"5956","SIFL","HY",73,11.5,8
"5957","TAPI","HY",71,13.3,8
"5958","TAPI","HY",74,13.7,8
"5959","TAPI","HY",71,14,8
"5960","TAPI","HY",72,14,8
"5961","TAPI","HY",71,14.1,8
"5962","SIFL","HY",71,15.2,8
"5963","SIFL","AHY",73,13.8,8
"5964","SIFL","HY",72,13,8
"5965","SIFL","AHY",73,14,8
"5966","TAPI","HY",73,12.8,8
"5967","TAPI","HY",74,13,8
"5968","TAPI","AHY",74,12.9,8
"5969","TAPI","AHY",73,15.5,8
"5970","TAPI","HY",72,13.1,8
"5971","TAPI","HY",73,13.9,8
"5972","TAPI","HY",72,13.9,8
"5973","TAPI","AHY",70,12.9,8
"5974","TAPI","HY",68,12.9,8
"5975","TAPI","HY",72,13,8
"5976","TAPI","HY",75,13.7,8
"5977","TAPI","AHY",71,13.7,8
"5978","TAPI","HY",72,15.6,8
"5979","TAPI","AHY",68,13.2,8
"5980","TAPI","HY",74,12.2,8
"5981","SIFL","HY",72,13.9,8
"5982","TAPI","AHY",71,13.7,8
"5983","TAPI","HY",72,14.7,8
"5984","TAPI","AHY",70,12.6,8
"5985","TAPI","HY",74,14.1,8
"5986","TAPI","HY",72,14.3,8
"5987","TAPI","HY",73,13,8
"5988","TAPI","HY",69,13.3,8
"5989","TAPI","HY",71,13.1,8
"5990","TAPI","HY",72,13.5,8
"5991","TAPI","HY",72,13.7,8
"5992","TAPI","HY",72,14,8
"5993","SIFL","HY",74,13.2,8
"5994","TAPI","HY",75,14.1,8
"5995","TAPI","HY",69,12.9,8
"5996","TAPI","HY",72,13.1,8
"5997","TAPI","AHY",75,15,8
"5998","TAPI","HY",72,15.1,8
"5999","TAPI","HY",69,13.7,8
"6000","SIFL","HY",66,11.8,8
"6001","TAPI","HY",73,13.5,8
"6002","DUSA","AHY",107,47.5,8
"6003","DUSA","HY",114,58,8
"6004","DUSA","HY",112,54.4,8
"6005","DUSA","HY",113,55.8,8
"6006","DUSA","HY",104,58.3,8
"6007","DUSA","HY",106,45.3,8
"6008","DUSA","HY",114,55.6,8
"6009","DUSA","AHY",113,53.3,8
"6010","DUSA","HY",113,55.2,8
"6011","DUSA","HY",112,55.9,8
"6012","DUSA","HY",109,55.5,8
"6013","DUSA","HY",107,50.2,8
"6014","DUSA","HY",107,50.2,8
"6015","DUSA","HY",106,49.1,8
"6016","DUSA","HY",109,58,8
"6017","DUSA","HY",107,54.9,8
"6018","SIFL","HY",72,13.1,8
"6019","SIFL","HY",74,14.4,8
"6020","SIFL","HY",73,11.3,8
"6021","TAPI","HY",73,13,8
"6022","TAPI","HY",70,12.8,8
"6023","TAPI","HY",69,12.6,8
"6024","TAPI","HY",74,14.2,8
"6025","TAPI","HY",69,12.3,8
"6026","SIFL","HY",73,12.4,8
"6027","TAPI","HY",73,14.1,8
"6028","TAPI","HY",71,13.6,8
"6029","TAPI","HY",70,11.7,8
"6030","TAPI","HY",72,12.4,8
"6031","TAPI","HY",72,15.7,8
"6032","TAPI","HY",73,12.8,8
"6033","TAPI","HY",71,14.5,8
"6034","TAPI","HY",71,13.1,8
"6035","TAPI","HY",72,12.5,8
"6036","TAPI","HY",74,12.9,8
"6037","TAPI","HY",71,12.8,8
"6038","TAPI","HY",69,14.2,8
"6039","SIFL","AHY",74,14.2,8
"6040","SIFL","HY",72,12.3,8
"6041","TAPI","HY",72,12.6,8
"6042","TAPI","AHY",78,13.5,8
"6043","TAPI","HY",71,14.6,8
"6044","TAPI","HY",70,13.3,8
"6045","TAPI","HY",69,12.6,8
"6046","TAPI","AHY",72,13.7,8
"6047","TAPI","HY",71,13.1,8
"6048","TAPI","HY",72,14.3,8
"6049","TAPI","HY",70,13.3,8
"6050","TAPI","AHY",73,12.9,8
"6051","TAPI","HY",70,13.1,8
"6052","TAPI","HY",77,14,8
"6053","SIFL","HY",72,11.5,8
"6054","SIFL","HY",74,12.5,8
"6055","SIFL","HY",74,14.3,8
"6056","SIFL","HY",75,15,8
"6057","SIFL","HY",77,16.1,8
"6058","TAPI","HY",73,12.8,8
"6059","TAPI","AHY",75,12.6,8
"6060","SIFL","AHY",68,13.7,8
"6061","SIFL","AHY",75,14.1,8
"6062","TAPI","AHY",73,12.2,8
"6063","SIFL","HY",69,12.4,8
"6064","TAPI","HY",73,13.4,8
"6065","TAPI","HY",69,14.1,8
"6066","TAPI","HY",70,13.4,8
"6067","TAPI","AHY",71,12.9,8
"6068","TAPI","HY",74,12.7,8
"6069","TAPI","HY",71,12.5,8
"6070","TAPI","HY",69,12,8
"6071","TAPI","HY",69,13.3,8
"6072","TAPI","HY",72,12.9,8
"6073","TAPI","HY",70,12.7,8
"6074","TAPI","HY",69,11.3,8
"6075","TAPI","HY",73,14.3,8
"6076","TAPI","HY",68,11.6,8
"6077","TAPI","HY",71,11.8,8
"6078","TAPI","HY",73,14.2,8
"6079","TAPI","HY",72,12.9,8
"6080","TAPI","HY",70,13.1,8
"6081","TAPI","HY",68,13.2,8
"6082","TAPI","HY",70,13.5,8
"6083","TAPI","HY",72,12.9,8
"6084","TAPI","HY",72,11.5,8
"6085","TAPI","AHY",77,14.5,8
"6086","TAPI","HY",69,12.4,8
"6087","TAPI","HY",72,12.8,8
"6088","TAPI","HY",72,13.3,8
"6089","TAPI","HY",73,12.8,8
"6090","TAPI","HY",70,12.9,8
"6091","TAPI","AHY",73,12.8,8
"6092","TAPI","HY",72,11.8,8
"6093","TAPI","HY",73,14.1,8
"6094","TAPI","HY",72,12.6,8
"6095","TAPI","HY",68,13.2,8
"6096","TAPI","HY",71,11.9,8
"6097","TAPI","HY",72,12.1,8
"6098","TAPI","HY",73,13.1,8
"6099","TAPI","HY",74,13.1,8
"6100","TAPI","HY",69,13,8
"6101","TAPI","HY",68,12.1,8
"6102","TAPI","HY",69,11.9,8
"6103","TAPI","HY",71,12.5,8
"6104","TAPI","HY",71,13.2,8
"6105","TAPI","HY",69,12.9,8
"6106","TAPI","HY",69,13.8,8
"6107","SIFL","AHY",74,12.8,8
"6108","SIFL","AHY",72,13.9,8
"6109","TAPI","HY",71,13,8
"6110","SIFL","HY",72,11.8,8
"6111","SIFL","HY",71,13.9,8
"6112","TAPI","HY",71,12.3,8
"6113","SIFL","HY",72,13.5,8
"6114","TAPI","AHY",69,13.4,8
"6115","TAPI","HY",71,13.5,8
"6116","TAPI","HY",70,12.3,8
"6117","TAPI","HY",72,13.1,8
"6118","TAPI","HY",72,13,8
"6119","TAPI","HY",70,12,8
"6120","TAPI","HY",71,14.7,8
"6121","TAPI","HY",70,11.9,8
"6122","TAPI","HY",73,13.1,8
"6123","TAPI","HY",72,12.7,8
"6124","TAPI","HY",68,14.5,8
"6125","SIFL","HY",71,12.4,8
"6126","SIFL","HY",69,12.6,8
"6127","SIFL","HY",69,12.7,8
"6128","SIFL","HY",69,12.5,8
"6129","TAPI","HY",71,13.7,8
"6130","TAPI","HY",71,11.8,8
"6131","TAPI","HY",69,13.1,8
"6132","TAPI","HY",71,12.2,8
"6133","TAPI","HY",70,13,8
"6134","TAPI","HY",74,13.2,8
"6135","TAPI","HY",73,14.1,8
"6136","TAPI","HY",70,13.3,8
"6137","TAPI","AHY",72,15.7,8
"6138","TAPI","HY",69,13.5,8
"6139","TAPI","HY",75,14.3,8
"6140","TAPI","HY",71,12.8,8
"6141","TAPI","HY",73,13,8
"6142","TAPI","HY",72,13,8
"6143","TAPI","HY",72,14.1,8
"6144","TAPI","HY",72,13.5,8
"6145","TAPI","HY",70,13.8,8
"6146","TAPI","HY",70,12.2,8
"6147","TAPI","HY",70,15.8,8
"6148","TAPI","AHY",73,14.4,8
"6149","TAPI","HY",69,12.7,8
"6150","TAPI","HY",69,12.8,8
"6151","TAPI","HY",71,12.5,8
"6152","TAPI","HY",74,15.5,8
"6153","TAPI","HY",69,12.9,8
"6154","TAPI","HY",70,12.9,8
"6155","TAPI","HY",73,13.5,8
"6156","TAPI","HY",69,12.4,8
"6157","TAPI","HY",72,14.3,8
"6158","TAPI","HY",68,13.6,8
"6159","TAPI","HY",72,13.4,8
"6160","TAPI","AHY",73,13.7,8
"6161","TAPI","HY",74,14.3,8
"6162","TAPI","HY",70,14.3,8
"6163","TAPI","HY",69,12.5,8
"6164","TAPI","HY",73,12.3,8
"6165","DUSA","HY",108,50.9,8
"6166","DUSA","HY",107,52.2,8
"6167","SIFL","AHY",69,11.7,8
"6168","SIFL","HY",73,12.2,8
"6169","SIFL","HY",71,12.7,8
"6170","SIFL","HY",72,12.6,8
"6171","SIFL","AHY",75,13.6,8
"6172","SIFL","AHY",72,12.2,8
"6173","SIFL","HY",72,12.5,8
"6174","SIFL","AHY",73,12.5,8
"6175","SIFL","HY",70,11.2,8
"6176","SIFL","AHY",75,13.4,8
"6177","SIFL","HY",70,11.7,8
"6178","SIFL","HY",71,13.2,8
"6179","SIFL","HY",69,12.7,8
"6180","SIFL","HY",71,12.9,8
"6181","SIFL","HY",72,12,8
"6182","TAPI","HY",73,13.1,8
"6183","TAPI","HY",72,13.2,8
"6184","TAPI","HY",71,12.6,8
"6185","SIFL","HY",72,12.8,8
"6186","SIFL","HY",74,11.9,8
"6187","SIFL","HY",75,13.1,8
"6188","TAPI","HY",72,12.7,8
"6189","TAPI","HY",73,13.4,8
"6190","TAPI","HY",72,14.1,8
"6191","TAPI","HY",71,14.9,8
